Claim_ID,Contact_ID,Customer_ID,State,Region,Reserve_Amount,Loss_Date,Reported_Date,First_Contact_Date,Closed_Date,Days_To_First_Contact,Cycle_Time_Days,Inbound_Calls,Avg_Hold_Time_,Transfer_Count,Documentation_Error,Escalated,Claim_Complexity,Adjuster_ID,Adjuster_Level,Team,Quality_Score,Customer_Satisfaction_Score
CLM-2025-00952,CNT-100952,CUST-26230,NV,Southwest,"$6,599.62 ",5/27/2025,5/29/2025,5/30/2025,6/15/2025,1,17,3,3.71,1,No,No,High,ADJ-1031,Specialist,,92,6
CLM-2025-00953,CNT-100953,CUST-70278,GA,Southeast,"$1,522.35 ",7/17/2025,7/19/2025,7/20/2025,7/20/2025,1,1 days,3,3.83,1,No,No,Low,ADJ-1075,Trainee,Team Delta,89.4,7.3
CLM-2025-00954,CNT-100954,CUST-29557,GA,Southeast,$647.16 ,4/17/2025,4/23/2025,4/25/2025,5/13/2025,2,20,4,3.52,1,No,No,High,ADJ-1009,Standard,Team SouthTeam West,97.3,6.5
CLM-2025-00955,CNT-100955,CUST-57908,AZ,Southwest,"$2,076.11 ",2/2/2025,2/4/2025,2/5/2025,2/10/2025,1,6,3,3.09,0,No,No,Low,ADJ-1074,Trainee,Team SouthTeam West,90.8,7
CLM-2025-00956,CNT-100956,CUST-28139,TX,South Central,"$9,892.11 ",5/25/2025,5/26/2025,5/27/2025,6/28/2025,1,33,6,3.77,0,No,No,Low,ADJ-1053,Specialist,Team Team Central,88.2,5.6
CLM-2025-00957,CNT-100957,CUST-20169,IL,Midwest,"$4,297.49 ",11/1/2025,11/1/2025,11/2/2025,11/17/2025,1,16 days,3,4.08,1,No,No,Medium,ADJ-1050,Standard,Team Team Alpha,91.4,8.3
CLM-2025-00958,CNT-100958,CUST-52212,NV,Southwest,"$2,184.58 ",6/22/2025,,6/23/2025,7/1/2025,0,8,3,2.76,2,No,No,High,ADJ-1046,Standard,Team Delta,93.2,7.6
CLM-2025-00959,CNT-100959,CUST-35847,TX,South Central,$881.81 ,11/28/2025,11/29/2025,12/1/2025,12/6/2025,2,7,5,4.79,3,No,No,Low,ADJ-1007,Specialist,Team Gamma,91.9,5.4
CLM-2025-00960,CNT-100960,CUST-23486,CA,West,"$3,285.89 ",2/2/2025,2/4/2025,2/6/2025,3/2/2025,N/A,26,3,3.16,0,No,No,Medium,ADJ-1036,Standard,Team Delta,95.1,7
CLM-2025-00961,CNT-100961,CUST-21485,TX,South Central,$609.82 ,7/14/2025,7/15/2025,7/17/2025,8/8/2025,2,24,6,5.57,1,No,No,High,ADJ-1063,Standard,Team Team Alpha,97.3,5.2
CLM-2025-00962,CNT-100962,CUST-79353,AZ,Southwest,"$1,683.08 ",,6/4/2025,6/6/2025,6/21/2025,2,17,3,1.54,0,No,No,High,ADJ-1066,Trainee,Team Team Central,93.7,8.7
CLM-2025-00963,CNT-100963,UNKNOWN,TX,South Central,"$2,888.10 ",9/29/2025,9/29/2025,10/4/2025,11/1/2025,5,33,2,6.11,1,No,No, Low ,ADJ-1048,Standard,Team Team Alpha,89,3.9
CLM-2025-00964,CNT-100964,CUST-74473,CO,Mountain,$672.94 ,3/30/2025,13/32/2025,4/1/2025,4/13/2025,0,12,1,1.25,0,No,No,Medium,ADJ-1028,Specialist,Team Beta,97.8,9.3
CLM-2025-00965,CNT-100965,CUST-55441,CA,West,"$2,224.11 ",5/30/2025,6/2/2025,6/2/2025,6/10/2025,0,8,3,3.67,0,No,No,Medium,ADJ-1007,Standard,Team Gamma,95.7,7.4
CLM-2025-00966,CNT-100966,CUST-27780,GA,Southeast,"$3,269.56 ",3/20/2025,3/21/2025,3/22/2025,4/12/2025,1,22,3,2.57,1,Yes,No,,ADJ-1072,Standard,Team Team Alpha,89.7,5.8
CLM-2025-00967,CNT-100967,CUST-64853,FL,Southeast,"$1,889.97 ",4/26/2025,4/26/2025,4/27/2025,4/27/2025,1,1,3,2.31,0,No,, Low ,ADJ-1051,Standard,Team Team West,89,8
CLM-2025-00968,CNT-100968,CUST-25197,TX,South Central,"$2,293.37 ",7/18/2025,7/18/2025,7/19/2025,7/19/2025,1,-1,6,5.68,2,No,No,Medium,ADJ-1023,Trainee,Team Beta,100,0
CLM-2025-00969,CNT-100969,CUST-53331,UT,Mountain,"$2,407.07 ",2/4/2025,2/8/2025,2/11/2025,2/21/2025,3,13,2,2.05,0,No,No,High,ADJ-1014,Senior,Team SouthTeam West,91.6,6.9
CLM-2025-00970,CNT-100970,CUST-11023,TX,South Central,"$4,180.83 ",7/18/2025,7/19/2025,7/20/2025,8/17/2025,1,29,3,4.86,0,No,No,Medium,ADJ-1002,Trainee,Team Echo,88.2,6.2
CLM-2025-00971,CNT-100971,CUST-25909,FL,Southeast,"$5,180.34 ",7/17/2025,7/18/2025,7/19/2025,8/14/2025,1,27,3,2.23,0,No,No,High,ADJ-1049,Trainee,Team Team Central,94.7,7.6
CLM-2025-00972,CNT-100972,CUST-55859,FL,Southeast,"$7,181.12 ",7/23/2025,7/27/2025,7/27/2025,8/23/2025,0,27,3,3.86,0,No,No,Medium,ADJ-1006,Senior,Team Team Alpha,94.9,7.4
CLM-2025-00973,CNT-100973,CUST-18257,TX,South Central,"$15,124.16 ",,2/22/2025,2/23/2025,3/24/2025,1,30,3,5.15,N/A,No,No,Medium,ADJ-1067,Standard,Team SouthTeam West,89.8,5.4
CLM-2025-00974,CNT-100974,CUST-77238,WA,West,"$17,060.21 ",12/22/2025,12/24/2025,12/26/2025,N/A,2 days,34,5,3.32,0,No,,Medium,ADJ-1056,Senior,Team Echo,92.3,6.6
CLM-2025-00975,CNT-100975,CUST-16376,TX,South Central,"$19,414.46 ",8/30/2025,8/30/2025,13/32/2025,10/21/2025,3,52,8,6.44,2,Yes,No,High,ADJ-1009,Senior,Team Echo,82.8,5
CLM-2025-00976,CNT-100976,CUST-51916,CA,West,"$1,873.63 ",12/20/2025,12/20/2025,12/22/2025,12/29/2025,2,9,3,4.88,0,No,No,Medium,ADJ-1042,Senior,Team SouthTeam West,91,6.2
CLM-2025-00977,CNT-100977,CUST-99768,GA,Southeast,"$19,597.45 ",5/2/2025,5/3/2025,5/5/2025,6/9/2025,2,37,5,2.83,1,No,Yes,Low,ADJ-1036,,Team Beta,88.8,7
CLM-2025-00978,CNT-100978,CUST-70386,IL,Midwest,$588.36 ,12/8/2025,12/10/2025,12/10/2025,1/1/2026,0,22,3,3.35,0,No,No,Medium,ADJ-1035,Standard,Team Team West,88.9,6.6
CLM-2025-00979,CNT-100979,CUST-65325,UT,Mountain,"$5,472.61 ",4/5/2025,4/5/2025,4/6/2025,4/30/2025,1,15,1,2.34,1, no ,No,Low,ADJ-1016,Standard,Team Team Central,91.5,6.9
CLM-2025-00980,CNT-100980,CUST-56452,TX,South Central,"$1,631.44 ",11/23/2025,11/25/2025,11/27/2025,12/12/2025,2,17,N/A,6.37,0,No,No,Low,ADJ-1010,Specialist,Team Team Central,87.5,4.7
CLM-2025-00981,CNT-100981,CUST-23701,UT,Mountain,"$3,832.81 ",6/28/2025,6/28/2025,6/29/2025,7/16/2025,1,18,6,2.35,0,No,,Low,ADJ-1020,Standard,Team Team Alpha,86,8
CLM-2025-00982,CNT-100982,CUST-35545,AZ,Southwest,"$5,435.29 ",3/2/2025,3/3/2025,3/3/2025,4/16/2025,N/A,44,3,2.58,0,No,No,Medium,ADJ-1041,Standard,Team Echo,99.7,7.5
CLM-2025-00983,CNT-100983,CUST-37603,OR,West,N/A,4/25/2025,4/25/2025,4/27/2025,5/17/2025,4,22,4,3.89,0,No,No,High,ADJ-1077,Specialist,,92.9,6.4
CLM-2025-00984,CNT-100984,CUST-98443,WA,West,"$19,473.56 ",6/7/2025,6/10/2025,6/11/2025,7/21/2025,1,41,6,3.95,0,No,No,Medium,ADJ-1012,Standard,Team SouthTeam West,92.9,7.4
CLM-2025-00985,CNT-100985,CUST-78836,NV,Southwest,"$1,245.00 ",8/10/2025,8/10/2025,8/12/2025,8/22/2025,2,12,4,1.50,0,No,No,Medium,ADJ-1045,Standard,Team Team Alpha,96.7,8.1
CLM-2025-00986,CNT-100986,CUST-91402,OR,West,"$1,017.00 ",10/9/2025,10/10/2025,10/11/2025,10/25/2025,,15,1,4.00,,No,No,Low,ADJ-1006,Senior,Team Echo,92.7,6
CLM-2025-00987,CNT-100987,CUST-76054,FL,Southeast,"$2,388.86 ",7/17/2025,7/17/2025,7/19/2025,7/21/2025,2,4,1,2.41,0,No,Yes,Low,ADJ-1042,Trainee,Team Beta,96.4,6.9
CLM-2025-00988,CNT-100988,CUST-66669,TX,South Central,"$13,544.03 ",11/24/2025,11/24/2025,11/26/2025,12/29/2025,2,35,6,7.34,N/A,No,No,High,ADJ-1012,Trainee,Team Delta,90.6,4.6
CLM-2025-00989,CNT-100989,CUST-91259,CO,Mountain,"$3,167.69 ",8/30/2025,9/2/2025,9/3/2025,9/21/2025,1,19,4,2.70,1,Yes,No,Minor,ADJ-1015,Senior,Team SouthTeam West,92.5,6.6
CLM-2025-00990,CNT-100990,CUST-23046,OR,West,"$15,445.62 ",9/28/2025,9/29/2025,9/30/2025,11/9/2025,1,41,4,3.01,0,No,Yes,High,ADJ-1050,Standard,Team Beta,88.5,7.4
CLM-2025-00991,CNT-100991,CUST-25175,FL,Southeast,$934.34 ,6/19/2025,6/21/2025,6/22/2025,7/4/2025,1,13,3,2.06,2,No,No,Medium,ADJ-1047,Trainee,Team SouthTeam West,94.2,6.1
CLM-2025-00992,CNT-100992,CUST-54307,OR,West,"$2,554.88 ",2/17/2025,2/20/2025,2/20/2025,3/16/2025,0,24,2,2.45,0,No,No,,ADJ-1051,Standard,Team Team Central,,6.7
CLM-2025-00993,CNT-100993,CUST-34306,IL,Midwest,"$70,885.82 ",11/12/2025,11/12/2025,11/13/2025,12/29/2025,1,47 days,5,3.48,0,No,No,Low,ADJ-1009,Standard,Team SouthTeam West,97.7,6
CLM-2025-00994,CNT-100994,CUST-99719,UT,Mountain,$894.90 ,8/13/2025,8/13/2025,8/14/2025,8/14/2025,1,-9,1,2.55,1,No,No,Medium,ADJ-1055,Specialist,Team Beta,93.5,7.7
CLM-2025-00995,CNT-100995,CUST-58294,AZ,Southwest,"$1,696.28 ",4/1/2025,4/2/2025,4/7/2025,4/23/2025,5,21,1,1.57,0,No,Yes,Medium,ADJ-1079,Standard,Team Gamma,89,6.1
CLM-2025-00996,CNT-100996,CUST-25257,TX,South Central,"$6,350.24 ",1/16/2025,1/18/2025,1/19/2025,2/5/2025,1,18,2,3.88,1,No,No,Low,ADJ-1004,Standard,Team Beta,87.8,7.3
CLM-2025-00997,CNT-100997,CUST-65797,IL,Midwest,"$7,590.08 ",3/14/2025,3/15/2025,3/15/2025,4/5/2025,0,21,1,1.42,0,No,No,Medium,ADJ-1021,Standard,Team Team West,92.7,8.1
CLM-2025-00998,CNT-100998,CUST-93241,CA,West,"$21,238.16 ",8/2/2025,8/5/2025,8/7/2025,10/8/2025,2,76,5,4.94,1,No,Yes,High,ADJ-1074,Standard,Team Beta,84,4.7
CLM-2025-00999,CNT-100999,CUST-31841,CO,Mountain,$593.33 ,4/21/2025,4/21/2025,4/21/2025,5/14/2025,0,23,2,1.55,1,No,No,Medium,ADJ-1023,Trainee,Team Echo,94.6,8
CLM-2025-01000,CNT-101000,CUST-79355,NV,Southwest,,5/19/2025,5/22/2025,5/22/2025,6/3/2025,0,12,1,6.00,1,No,No,Medium,ADJ-1034,Standard,Team SouthTeam West,88,7.8
CLM-2025-01001,CNT-101001,CUST-37464,CA,West,"$24,660.94 ",1/18/2025,1/18/2025,1/20/2025,3/10/2025,2,51,N/A,3.70,1,No,No,High,ADJ-1068,Standard,Team Echo,93.1,6.3
CLM-2025-01002,CNT-101002,CUST-74682,OR,West,"$5,643.33 ",8/30/2025,8/30/2025,9/1/2025,9/19/2025,2,20,1,2.87,1,Yes,No,Minor,ADJ-1074,Senior,Team Team West,89.8,6.4
CLM-2025-01003,CNT-101003,CUST-92579,WA,West,"$2,838.07 ",10/31/2025,11/5/2025,11/8/2025,11/30/2025,3,25,3,3.66,0,No,No,Low,ADJ-1025,Standard,Team SouthTeam West,92,5.4
CLM-2025-01004,CNT-101004,CUST-16673,NV,Southwest,"$24,540.44 ",4/29/2025,5/1/2025,5/1/2025,6/5/2025,0,35,5,2.01,0,No,No,High,ADJ-1054,Standard,Team Delta,92.4,7.1
CLM-2025-01005,CNT-101005,CUST-23100,AZ,Southwest,"$1,227.27 ",6/17/2025,6/17/2025,6/19/2025,6/18/2025,N/A,1 days,2,1.25,2,No,Yes,Medium,ADJ-1014,Standard,Team SouthTeam West,90.5,7.9
CLM-2025-01006,CNT-101006,CUST-69629,AZ,Southwest,"$4,717.82 ",,1/15/2025,1/16/2025,1/28/2025,1,13,1,1.34,0,No,No,Low,ADJ-1004,Standard,Team Team Alpha,87,8.4
CLM-2025-01007,CNT-101007,CUST-43552,AZ,Southwest,$789.91 ,5/25/2025,5/26/2025,5/29/2025,5/27/2025,3,1,1,3.43,0,Yes,No,Low,ADJ-1074,Standard,Team Team West,84.5,7
CLM-2025-01008,,CUST-21597,IL,,"$6,146.96 ",1/12/2025,1/12/2025,1/14/2025,2/13/2025,2,32 days,3,1.49,1,No,Yes,High,ADJ-1005,Senior,Team Team Central,93.7,7.4
CLM-2025-01009,CNT-101009,CUST-73402,TX,South Central,"$7,009.55 ",12/6/2025,12/6/2025,12/8/2025,1/3/2026,2,28,6,6.47,1,No,Yes,Medium,ADJ-1030,Trainee,Team Beta,90.3,3.6
CLM-2025-01010,CNT-101010,CUST-43466,TX,South Central,"$39,682.73 ",9/13/2025,9/13/2025,9/15/2025,10/29/2025,2,46,3,4.53,0,No,No,Medium,ADJ-1002,Standard,Team Team Alpha,93.9,4.8
CLM-2025-01011,CNT-101011,CUST-92713,IL,Midwest,"$1,934.83 ",7/31/2025,7/31/2025,8/1/2025,8/13/2025,1,13,3,1.61,0,Yes,No,Low,ADJ-1072,Standard,Team Beta,84.7,9.2
CLM-2025-01012,CNT-101012,CUST-90048,OR,West,"$1,554.29 ",2/5/2025,2/7/2025,2/8/2025,2/14/2025,,7,2,2.06,0,No,Yes,Low,ADJ-1072,Senior,Team Delta,93.3,6.9
CLM-2025-01013,CNT-101013,CUST-52548,TX,South Central,"$2,332.22 ",5/10/2025,5/10/2025,,6/7/2025,1,28,4,3.70,1,No,No,High,ADJ-1064,Specialist,Team Gamma,92,7.2
CLM-2025-01014,CNT-101014,CUST-92280,WA,West,"$1,865.55 ",8/4/2025,8/6/2025,8/7/2025,9/8/2025,1,33,1,3.30,3,No,Yes,High,ADJ-1001,Trainee,Team SouthTeam West,85.9,7
CLM-2025-01015,CNT-101015,CUST-73301,FL,Southeast,$907.86 ,2/19/2025,2/20/2025,2/22/2025,2/28/2025,2,8,1,1.39,0,No,No,Medium,ADJ-1061,Senior,Team Gamma,97.3,7.9
CLM-2025-01016,CNT-101016,CUST-69350,AZ,Southwest,"$5,354.10 ",5/3/2025,5/4/2025,5/4/2025,5/30/2025,0,26,2,2.70,0,No,No,Medium,ADJ-1043,Specialist,Team Team West,94.3,8.2
CLM-2025-01017,CNT-101017,CUST-85972,OR,West,"$14,658.76 ",9/11/2025,9/14/2025,9/15/2025,10/26/2025,1,42,5,2.61,1,,Yes,Medium,ADJ-1031,Senior,Team Team Central,88.7,7.4
CLM-2025-01018,CNT-101018,CUST-56699,TX,South Central,"$15,423.71 ",12/7/2025,12/10/2025,12/13/2025,1/30/2026,3,51,8,6.60,1,No,Yes,High,ADJ-1067,Senior,Team Beta,89.3,N/A
CLM-2025-01019,CNT-101019,CUST-38444,GA,Southeast,"$22,586.38 ",7/16/2025,7/18/2025,7/20/2025,8/29/2025,2,42,6,4.10,1,No,No,High,ADJ-1042,Standard,Team Beta,98.2,6.5
CLM-2025-01020,CNT-101020,CUST-14729,UT,Mountain,"$6,776.30 ",11/2/2025,11/5/2025,11/8/2025,12/13/2025,3,38,5,4.68,0,No,No,Medium,ADJ-1055,Standard,Team Team Alpha,105,6.2
CLM-2025-01021,CNT-101021,CUST-45164,FL,Southeast,"$63,366.15 ",5/1/2025,5/1/2025,5/2/2025,7/9/2025,1,69,7,4.26,1,No,No,High,ADJ-1062,Trainee,Team SouthTeam West,90.6,4.8
CLM-2025-01022,CNT-101022,CUST-52274,CA,West,"$11,686.02 ",8/3/2025,8/4/2025,8/5/2025,9/17/2025,1,44,6,2.97,1,No,No,Medium,ADJ-1043,Standard,Team Team Central,89.6,7.1
CLM-2025-01023,CNT-101023,CUST-58785,IL,Midwest,"$3,898.06 ",11/3/2025,11/3/2025,11/5/2025,12/14/2025,2,41,N/A,4.38,0,No,No,Medium,ADJ-1067,Senior,Team Delta,86.1,5.9
CLM-2025-01024,CNT-101024,CUST-69983,FL,Southeast,"$43,827.15 ",,7/10/2025,7/12/2025,9/17/2025,2,69,5,3.03,1,No,No,High,ADJ-1058,Standard,Team Delta,89.1,5.7
CLM-2025-01025,CNT-101025,CUST-10953,OR,West,"$66,231.36 ",4/1/2025,4/4/2025,4/6/2025,6/13/2025,2,N/A,8,3.83,,No,No,,ADJ-1025,Standard,Team Echo,91.9,5.8
CLM-2025-01026,CNT-101026,CUST-17455,NM,Southwest,$469.58 ,2/6/2025,2/6/2025,2/8/2025,2/17/2025,2,16,2,2.69,0,No,No,Low,ADJ-1061,Standard,Team Delta,92.3,6.2
CLM-2025-01027,CNT-101027,CUST-13701,TX,South Central,"$4,187.31 ",4/10/2025,4/13/2025,4/15/2025,5/9/2025,2,16,4,5.71,1,No,No,Medium,ADJ-1028,Standard,Team Beta,97.4,5
CLM-2025-01028,CNT-101028,CUST-65547,TX,South Central,"$7,068.97 ",6/17/2025,6/20/2025,6/21/2025,7/3/2025,1,13,4,4.31,1,No,No,Medium,ADJ-1013,Standard,Team Team Alpha,91.8,7.5
CLM-2025-01029,CNT-101029,CUST-82578,CO,Mountain,"$2,220.94 ",10/10/2025,10/11/2025,10/11/2025,10/22/2025,0,11,2,3.15,0,No,No,Low,ADJ-1006,Trainee,Team Team Alpha,99.8,7.3
CLM-2025-01030,CNT-101030,CUST-52093,FL,Southeast,"$6,956.06 ",8/19/2025,8/22/2025,8/23/2025,9/30/2025,1,39,4,2.01,0,No,No,Medium,ADJ-1002,Senior,Team Team Central,93.5,8.1
CLM-2025-01031,CNT-101031,CUST-82360,CO,Mountain,"$19,309.45 ",2/21/2025,2/22/2025,2/23/2025,4/1/2025,1,38,7,2.78,0,No,No,Medium,ADJ-1030,Specialist,Team Echo,95.1,6.8
CLM-2025-01032,CNT-101032,UNKNOWN,NV,Southwest,"$2,100.68 ",1/5/2025,1/5/2025,1/7/2025,1/6/2025,2,1,1,1.28,0,Yes,No,Low,ADJ-1009,Standard,Team Echo,78.2,9.1
CLM-2025-01033,CNT-101033,CUST-80226,NV,Southwest,"$2,142.13 ",11/19/2025,11/22/2025,11/22/2025,11/28/2025,0,6,1,4.03,0,No,No,Low,ADJ-1010,Senior,Team SouthTeam West,94.1,8.1
CLM-2025-01034,CNT-101034,CUST-30272,TX,South Central,"$7,643.35 ",10/1/2025,10/2/2025,10/4/2025,10/26/2025,2,24,7,4.96,1,No,No,Medium,ADJ-1016,Standard,Team Team West,98.3,6
CLM-2025-01035,CNT-101035,CUST-21353,CA,West,"$4,231.14 ",8/13/2025,8/13/2025,8/14/2025,9/3/2025,1,21,3,2.69,0,No,No,Low,ADJ-1037,Senior,Team Delta,89.4,8.3
CLM-2025-01036,CNT-101036,CUST-71138,FL,Southeast,"$7,446.37 ",11/22/2025,11/22/2025,11/25/2025,12/18/2025,3,26,1,2.17,1,No,No,Medium,ADJ-1064,Specialist,,93.3,5.7
CLM-2025-01037,CNT-101037,CUST-99166,CA,West,"$1,487.18 ",12/27/2025,12/31/2025,1/2/2026,1/8/2026,2,8,5,4.80,1,Yes,Yes,High,ADJ-1016,Standard,Team Team Alpha,79.3,6
CLM-2025-01038,CNT-101038,CUST-36841,TX,South Central,"$1,417.52 ",2/14/2025,2/18/2025,2/20/2025,3/3/2025,2,13,5,5.10,,No,No,Medium,ADJ-1067,Standard,Team Team West,95.1,5.5
CLM-2025-01039,CNT-101039,CUST-87816,AZ,Southwest,"$1,918.22 ",10/8/2025,10/8/2025,10/10/2025,11/3/2025,2,26,4,4.57,2,No,No,High,ADJ-1022,Standard,Team Echo,88.9,6.2
CLM-2025-01040,CNT-101040,CUST-88876,WA,West,"$3,477.63 ",7/9/2025,7/11/2025,7/11/2025,8/8/2025,0,28,1,2.36,0,No,No,medium,ADJ-1031,Standard,Team Team Central,93.4,5.5
CLM-2025-01041,CNT-101041,CUST-20658,IL,Midwest,"$15,778.08 ",8/29/2025,8/29/2025,8/29/2025,8/31/2025,0,2,1,4.40,0,No,No,Low,ADJ-1036,Senior,Team SouthTeam West,90.4,6.7
CLM-2025-01042,CNT-101042,CUST-97207,UT,Mountain,"$18,138.88 ",3/13/2025,3/16/2025,3/18/2025,4/21/2025,2,36,4,3.71,0,No,No,Low,ADJ-1029,Senior,Team Team Alpha,92.8,5.1
CLM-2025-01043,CNT-101043,CUST-53576,WA,West,"$5,747.96 ",11/24/2025,11/24/2025,11/26/2025,12/9/2025,2,15,3,2.75,0,No,No,Medium,ADJ-1019,Senior,Team Team Central,95.8,8.1
CLM-2025-01044,CNT-101044,CUST-45666,AZ,Southwest,"$2,227.00 ",5/26/2025,5/27/2025,5/28/2025,5/28/2025,5,1,3,2.61,0,No,No,Low,ADJ-1075,Trainee,Team Team West,90.6,7
CLM-2025-01045,CNT-101045,CUST-37128,TX,South Central,"$14,991.27 ",4/3/2025,4/4/2025,4/8/2025,5/22/2025,4,48,7,3.37,2,No,No,High,ADJ-1048,Senior,Team SouthTeam West,88.3,6.4
CLM-2025-01046,CNT-101046,CUST-49149,TX,South Central,"$4,473.05 ",1/13/2025,1/14/2025,1/15/2025,1/31/2025,1,17,4,3.91,0,Yes,Yes,,ADJ-1021,Senior,Team Team West,83.6,7.6
CLM-2025-01047,CNT-101047,CUST-11914,FL,Southeast,"$3,677.00 ",9/21/2025,9/22/2025,9/22/2025,10/16/2025,0,24,2,2.70,0,No,No,Medium,ADJ-1071,Senior,Team Echo,92.9,6.9
CLM-2025-01048,CNT-101048,CUST-50909,NV,Southwest,"$6,471.68 ",9/25/2025,9/26/2025,9/27/2025,10/9/2025,1,13,3,4.09,1,No,Yes,Medium,ADJ-1007,Standard,Team Team West,93.5,6.2
CLM-2025-01049,CNT-101049,CUST-35624,NV,Southwest,"$18,814.99 ",5/20/2025,5/23/2025,5/25/2025,7/2/2025,2,40,2,4.01,0,No,No,Medium,ADJ-1057,Standard,Team Team Alpha,94.7,5.9
CLM-2025-01050,CNT-101050,CUST-45092,AZ,Southwest,"$3,137.70 ",12/10/2025,12/10/2025,12/12/2025,1/7/2026,2,28,1,1.93,1,No,No,High,ADJ-1012,Standard,Team Team West,93.5,7.7
CLM-2025-01051,CNT-101051,CUST-90399,GA,Southeast,"$20,675.73 ",9/19/2025,9/22/2025,9/23/2025,10/29/2025,1,37,5,3.87,0,No,No,Low,ADJ-1007,Senior,Team Team Central,94.6,6.6
CLM-2025-01052,CNT-101052,CUST-22923,AZ,,"$4,597.70 ",4/12/2025,4/12/2025,4/13/2025,4/28/2025,1,16,1,2.15,1,No,No,Medium,ADJ-1034,Standard,Team Echo,96,6.9
CLM-2025-01053,CNT-101053,CUST-77222,FL,Southeast,"$20,398.62 ",10/22/2025,10/24/2025,10/25/2025,12/21/2025,1,58,9,4.48,2,No,Yes,High,ADJ-1044,Specialist,Team SouthTeam West,87.3,4.2
CLM-2025-01054,CNT-101054,CUST-46790,CA,West,"$4,299.70 ",9/24/2025,9/27/2025,9/29/2025,10/28/2025,2,31,6,2.24,2,No,No,High,ADJ-1008,Standard,Team Gamma,80.8,6.9
CLM-2025-01055,CNT-101055,CUST-61845,TX,South Central,"$4,856.24 ",3/27/2025,3/29/2025,3/31/2025,4/15/2025,2,17,5,6.53,3,No,Yes,High,ADJ-1007,Senior,Team Team Alpha,91.3,5.8
CLM-2025-01056,CNT-101056,CUST-29010,NV,Southwest,"$10,629.71 ",5/9/2025,5/10/2025,5/12/2025,6/27/2025,2,48,5,4.48,0,No,Yes,High,ADJ-1002,Specialist,Team Team Central,83.5,6
CLM-2025-01057,CNT-101057,CUST-50751,UT,Mountain,"$4,960.89 ",7/27/2025,7/30/2025,8/1/2025,8/30/2025,2,31,4,1.33,1,No,No,Low,ADJ-1079,Standard,Team Echo,91.3,7.2
CLM-2025-01058,CNT-101058,CUST-30885,CA,West,"$7,782.54 ",,8/4/2025,8/7/2025,8/25/2025,3,21 days,2,4.15,0,No,Yes,Medium,ADJ-1060,Standard,Team Team West,90.1,4.6
CLM-2025-01059,CNT-101059,CUST-53041,CA,West,"$14,916.14 ",10/11/2025,10/13/2025,10/13/2025,12/6/2025,0,,6,4.08,0,No,No,Low,ADJ-1003,Specialist,Team Gamma,93.1,5.6
CLM-2025-01060,CNT-101060,CUST-82590,TX,South Central,"$2,033.95 ",6/25/2025,6/25/2025,6/27/2025,7/22/2025,2 days,27,5,4.57,1,No,No,High,ADJ-1009,Specialist,Team Team Alpha,92.5,6.6
CLM-2025-01061,CNT-101061,CUST-86002,NM,Southwest,$544.66 ,9/30/2025,9/30/2025,10/2/2025,10/6/2025,2,6,1,2.12,0,No,No,Medium,ADJ-1060,Standard,Team Echo,,7.3
CLM-2025-01062,CNT-101062,CUST-57082,NM,Southwest,N/A,1/20/2025,1/24/2025,1/25/2025,,1,77,9,4.95,2,No,Yes,High,ADJ-1071,Specialist,Team Echo,87.3,3.7
CLM-2025-01063,CNT-101063,CUST-87980,OR,West,"$1,890.20 ",3/26/2025,3/27/2025,3/29/2025,4/4/2025,2,8,1,1.90,1,,No,Low,ADJ-1021,Senior,Team Team Alpha,89.1,7.7
CLM-2025-01064,CNT-101064,CUST-42978,FL,Southeast,"$1,738.71 ",8/11/2025,8/14/2025,8/15/2025,8/30/2025,1,16,1,0.80,0,No,No,Low,ADJ-1027,Senior,Team Beta,94.4,7
CLM-2025-01065,CNT-101065,CUST-79765,TX,South Central,"$1,167.53 ",4/6/2025,4/6/2025,4/9/2025,4/22/2025,3,16,3,4.80,3,No,Yes,Low,ADJ-1010,Standard,Team Team West,84.4,5.8
CLM-2025-01066,CNT-101066,CUST-21606,CA,West,"$3,549.10 ",5/17/2025,5/17/2025,5/17/2025,5/27/2025,0,10,3,3.62,0,No,No,Low,ADJ-1062,Standard,Team Echo,95.7,7.6
CLM-2025-01067,CNT-101067,CUST-51451,AZ,Southwest,"$46,126.13 ",4/13/2025,4/15/2025,4/18/2025,6/24/2025,3,70,6,3.86,0,Yes,No,Medium,ADJ-1069,Trainee,Team Team Alpha,86,3.7
CLM-2025-01068,CNT-101068,CUST-32214,UT,Mountain,"$1,690.39 ",10/16/2025,10/18/2025,10/18/2025,10/19/2025,7,1,4,3.36,,No,No,Low,,Standard,Team Team Alpha,90.9,8.7
CLM-2025-01069,CNT-101069,CUST-18037,NM,Southwest,"$2,252.77 ",4/10/2025,4/10/2025,4/12/2025,5/5/2025,2,25,3,2.27,1,No,No,High,ADJ-1060,Trainee,Team Beta,95.5,6.5
CLM-2025-01070,CNT-101070,CUST-36762,FL,Southeast,"$5,559.16 ",7/26/2025,7/26/2025,7/27/2025,8/17/2025,1,22,5,2.05,1,No,No,Low,ADJ-1066,Senior,Team SouthTeam West,87.5,6.3
CLM-2025-01071,CNT-101071,CUST-73249,WA,West,"$18,097.65 ",4/5/2025,4/6/2025,,5/13/2025,7,37,1,2.12,0,No,,Medium,ADJ-1071,Senior,Team Team Central,87.5,7
